,time,day,month,year,Reading,PRES(hPa),HGHT(m),TEMP(C),DWPT(C),RELH(%),MIXR(g/kg),DRCT(deg),SKNT(knot),THTA(K),THTE(K),THTV(K)
226,00Z,3,Aug,1986,3,700.0,3094.0,10.0,8.4,90.0,9.98,240.0,5.0,313.5,344.8,315.4
228,00Z,3,Aug,1986,5,500.0,5830.0,-3.9,-7.5,76.0,4.38,225.0,22.0,328.2,343.2,329.1
229,00Z,3,Aug,1986,6,400.0,7560.0,-12.7,-14.3,88.0,3.18,220.0,7.0,338.4,349.9,339.0
230,00Z,3,Aug,1986,7,300.0,9700.0,-27.9,-33.9,56.0,0.73,200.0,4.0,345.9,348.9,346.1
231,00Z,3,Aug,1986,8,250.0,10980.0,-37.9,-42.3,63.0,0.37,215.0,3.0,349.6,351.1,349.7
232,00Z,3,Aug,1986,9,200.0,12480.0,-51.3,,,,10.0,15.0,351.4,,351.4
236,00Z,7,Aug,1986,1,1000.0,21.0,27.0,24.4,86.0,19.69,100.0,8.0,300.1,358.1,303.7
240,00Z,7,Aug,1986,5,850.0,1448.0,20.4,16.5,78.0,14.09,125.0,19.0,307.5,350.3,310.1
241,00Z,7,Aug,1986,6,700.0,3104.0,12.0,8.7,80.0,10.19,120.0,18.0,315.7,347.9,317.7
245,00Z,7,Aug,1986,10,500.0,5850.0,-1.5,-6.5,69.0,4.73,110.0,17.0,331.1,347.4,332.1
246,00Z,7,Aug,1986,11,400.0,7590.0,-13.3,-20.3,56.0,1.92,100.0,13.0,337.6,344.7,338.0
247,00Z,7,Aug,1986,12,300.0,9720.0,-27.5,-37.5,38.0,0.51,55.0,13.0,346.5,348.6,346.6
248,00Z,7,Aug,1986,13,250.0,11010.0,-37.5,-47.5,34.0,0.21,55.0,13.0,350.2,351.1,350.2
249,00Z,7,Aug,1986,14,200.0,12510.0,-50.3,,,,25.0,14.0,352.9,,352.9
253,00Z,10,Aug,1986,1,1000.0,19.0,25.8,23.5,87.0,18.63,175.0,10.0,298.9,353.5,302.3
258,00Z,10,Aug,1986,6,850.0,1454.0,20.8,18.6,87.0,16.14,60.0,10.0,307.9,357.0,310.9
260,00Z,10,Aug,1986,8,700.0,3107.0,10.6,7.0,78.0,9.06,100.0,15.0,314.2,342.7,315.9
262,00Z,10,Aug,1986,10,500.0,5840.0,-4.5,-9.5,68.0,3.74,155.0,21.0,327.5,340.3,328.2
264,00Z,10,Aug,1986,12,400.0,7560.0,-14.1,-22.1,51.0,1.64,185.0,27.0,336.6,342.6,336.9
266,00Z,10,Aug,1986,14,300.0,9690.0,-27.5,-39.5,31.0,0.41,125.0,24.0,346.5,348.2,346.6
268,00Z,10,Aug,1986,16,200.0,12390.0,-49.1,,,,,,354.9,,354.9
269,00Z,12,Aug,1986,0,1000.0,9.0,27.0,25.2,90.0,20.69,150.0,3.0,300.1,361.1,303.9
272,00Z,12,Aug,1986,3,850.0,1442.0,20.2,18.7,91.0,16.24,155.0,13.0,307.3,356.5,310.3
273,00Z,12,Aug,1986,4,700.0,3097.0,10.4,8.4,87.0,9.98,148.0,15.0,314.0,345.2,315.9
275,00Z,12,Aug,1986,6,500.0,5826.0,-3.1,-10.1,58.0,3.57,135.0,18.0,329.2,341.6,329.9
276,00Z,12,Aug,1986,7,400.0,7570.0,-13.7,-22.7,47.0,1.55,135.0,259.0,337.1,342.9,337.4
279,00Z,13,Aug,1986,0,1000.0,9.0,27.0,24.0,84.0,19.21,90.0,8.0,300.1,356.7,303.6
280,00Z,13,Aug,1986,1,850.0,1426.0,18.6,18.0,96.0,15.53,110.0,16.0,305.6,352.3,308.5
281,00Z,13,Aug,1986,2,700.0,3081.0,12.2,9.0,81.0,10.4,110.0,22.0,316.0,348.8,317.9
282,00Z,13,Aug,1986,3,500.0,5860.0,-2.9,-6.9,74.0,4.59,80.0,12.0,329.4,345.1,330.4
283,00Z,13,Aug,1986,4,400.0,7600.0,-11.7,-16.3,69.0,2.69,75.0,8.0,339.7,349.5,340.2
284,00Z,13,Aug,1986,5,300.0,9730.0,-26.7,-32.7,57.0,0.82,140.0,12.0,347.6,350.9,347.8
285,00Z,13,Aug,1986,6,250.0,11040.0,-37.5,-43.5,53.0,0.33,155.0,16.0,350.2,351.6,350.2
287,00Z,14,Aug,1986,1,1000.0,10.0,26.0,25.2,95.0,20.69,145.0,11.0,299.1,359.9,302.8
288,00Z,14,Aug,1986,2,850.0,1431.0,18.6,18.2,98.0,15.73,180.0,13.0,305.6,352.9,308.5
289,00Z,14,Aug,1986,3,700.0,3079.0,11.8,10.7,93.0,11.68,180.0,12.0,315.5,352.2,317.7
290,00Z,14,Aug,1986,4,500.0,5800.0,-3.3,-4.8,89.0,5.39,210.0,13.0,328.9,347.2,330.0
291,00Z,14,Aug,1986,5,400.0,7540.0,-13.5,-15.5,85.0,2.88,190.0,10.0,337.4,347.7,337.9
292,00Z,14,Aug,1986,6,300.0,9660.0,-26.5,-29.5,76.0,1.11,150.0,4.0,347.9,352.3,348.1
293,00Z,14,Aug,1986,7,250.0,10950.0,-37.3,-43.3,54.0,0.33,95.0,9.0,350.5,351.9,350.5
294,00Z,14,Aug,1986,8,200.0,12450.0,-50.9,,,,55.0,14.0,352.0,,352.0
299,00Z,15,Aug,1986,3,700.0,3109.0,12.0,11.4,96.0,12.24,180.0,13.0,315.7,354.2,318.1
301,00Z,15,Aug,1986,5,500.0,5890.0,-1.7,-6.7,69.0,4.66,185.0,5.0,330.9,346.9,331.8
