,time,day,month,year,Reading,PRES(hPa),HGHT(m),TEMP(C),DWPT(C),RELH(%),MIXR(g/kg),DRCT(deg),SKNT(knot),THTA(K),THTE(K),THTV(K)
182,00Z,18,Apr,1987,1,1000.0,86.0,24.0,19.0,74.0,14.03,250.0,14.0,297.1,337.9,299.6
185,00Z,18,Apr,1987,4,850.0,1539.0,23.2,8.2,38.0,8.09,255.0,9.0,310.4,335.6,311.9
188,00Z,20,Apr,1987,1,1000.0,83.0,28.2,23.8,77.0,18.98,25.0,10.0,301.4,357.5,304.8
193,00Z,20,Apr,1987,6,850.0,1525.0,19.0,14.0,73.0,11.96,25.0,16.0,306.0,342.2,308.2
196,00Z,23,Apr,1987,1,1000.0,53.0,21.2,17.9,81.0,13.07,80.0,17.0,294.4,331.9,296.7
198,00Z,23,Apr,1987,3,850.0,1490.0,24.6,,,,255.0,36.0,311.9,,311.9
199,00Z,23,Apr,1987,4,700.0,3187.0,16.2,,,,271.0,34.0,320.4,,320.4
200,00Z,23,Apr,1987,5,500.0,5946.0,-2.7,,,,300.0,30.0,329.7,,329.7
201,00Z,23,Apr,1987,6,400.0,7800.0,-9.3,,,,295.0,32.0,342.8,,342.8
202,00Z,23,Apr,1987,7,300.0,10000.0,-23.9,,,,230.0,37.0,351.6,,351.6
203,00Z,23,Apr,1987,8,250.0,11330.0,-33.0,,,,,,356.9,,356.9
205,00Z,27,Apr,1987,1,1000.0,95.0,23.4,19.4,78.0,14.39,100.0,9.0,296.6,338.2,299.1
208,00Z,27,Apr,1987,4,850.0,1519.0,16.2,12.9,81.0,11.12,50.0,9.0,303.1,336.4,305.1
209,00Z,27,Apr,1987,5,700.0,3211.0,7.4,,,,215.0,14.0,310.6,,310.6
210,00Z,27,Apr,1987,6,500.0,5880.0,-12.5,,,,230.0,8.0,317.7,,317.7
211,00Z,27,Apr,1987,7,400.0,7580.0,-23.1,,,,240.0,19.0,324.9,,324.9
212,00Z,27,Apr,1987,8,300.0,9680.0,-36.1,,,,270.0,23.0,334.4,,334.4
213,00Z,27,Apr,1987,9,250.0,10987.0,-42.5,,,,245.0,46.0,342.7,,342.7
214,00Z,27,Apr,1987,10,200.0,12470.0,-50.5,,,,255.0,34.0,352.6,,352.6
218,00Z,28,Apr,1987,1,1000.0,105.0,22.4,18.2,77.0,13.33,153.0,8.0,295.6,334.0,297.9
222,00Z,28,Apr,1987,5,850.0,1517.0,15.4,14.4,94.0,12.28,100.0,17.0,302.3,338.8,304.5
224,00Z,29,Apr,1987,1,1000.0,95.0,21.8,21.8,100.0,16.75,245.0,2.0,294.9,343.1,297.9
229,00Z,29,Apr,1987,6,850.0,1512.0,15.4,13.4,88.0,11.49,335.0,8.0,302.3,336.5,304.4
230,00Z,29,Apr,1987,7,700.0,3157.0,5.8,2.5,79.0,6.59,280.0,10.0,308.9,329.4,310.1
232,00Z,29,Apr,1987,9,500.0,5880.0,-11.5,-15.5,72.0,2.3,355.0,22.0,318.9,326.8,319.4
234,00Z,29,Apr,1987,11,400.0,7580.0,-21.7,-26.7,64.0,1.08,10.0,14.0,326.7,330.7,326.9
236,00Z,29,Apr,1987,13,300.0,9670.0,-40.1,,,,325.0,23.0,328.7,,328.7
237,00Z,29,Apr,1987,14,250.0,10940.0,-42.3,,,,,,343.0,,343.0
239,00Z,30,Apr,1987,1,1000.0,71.0,21.4,20.7,96.0,15.59,210.0,9.0,294.6,339.3,297.3
244,00Z,30,Apr,1987,6,850.0,1483.0,15.0,12.8,87.0,11.04,,,301.9,334.7,303.9
246,00Z,8,Apr,1990,1,1000.0,60.0,21.0,21.0,100.0,15.93,135.0,6.0,294.1,339.8,296.9
250,00Z,8,Apr,1990,5,850.0,1450.0,17.2,15.4,89.0,13.11,215.0,20.0,304.1,343.4,306.5
252,00Z,8,Apr,1990,7,700.0,3007.0,3.4,0.9,84.0,5.87,255.0,26.0,306.2,324.4,307.3
