Date,Reading,PRES(hPa),HGHT(m),TEMP(C),DWPT(C),RELH(%),MIXR(g/kg),DRCT(deg),SKNT(knot),THTA(K),THTE(K),THTV(K)
00Z 15 Aug 1986,8,300.0,9830,-2.1,NA,NA,NA,65,8,382.3,NA,382.3
00Z 15 Aug 1986,9,250.0,11280,-35.5,NA,NA,NA,80,8,353.1,NA,353.1
00Z 15 Aug 1986,10,200.0,12750,-51.1,NA,NA,NA,65,8,351.7,NA,351.7
00Z 15 Aug 1986,11,150.0,14664,-65.3,NA,NA,NA,70,33,357.4,NA,357.4
00Z 15 Aug 1986,12,100.0,17040,-81.1,NA,NA,NA,NA,NA,370.8,NA,370.8
00Z 16 Aug 1986,0,1000.0,20,27.8,27.0,95,23.10,90,3,300.9,369.5,305.1
00Z 16 Aug 1986,1,850.0,1494,18.4,15.3,82,13.03,190,9,305.4,344.6,307.8
00Z 16 Aug 1986,2,700.0,3128,10.4,-16.6,13,1.50,165,10,314.0,319.1,314.3
00Z 16 Aug 1986,3,500.0,5910,-2.5,-11.5,50,3.19,240,6,329.9,341.1,330.6
00Z 16 Aug 1986,4,400.0,7680,-14.3,NA,NA,NA,245,4,336.3,NA,336.3
00Z 16 Aug 1986,5,300.0,9870,-25.1,NA,NA,NA,95,30,349.9,NA,349.9
00Z 16 Aug 1986,6,250.0,11200,-37.1,NA,NA,NA,65,19,350.8,NA,350.8
00Z 16 Aug 1986,7,200.0,12700,-50.3,NA,NA,NA,75,18,352.9,NA,352.9
00Z 17 Aug 1986,0,1000.0,20,27.4,25.9,92,21.60,90,3,300.6,364.4,304.4
00Z 17 Aug 1986,1,920.0,763,24.0,21.2,84,17.57,121,7,304.3,356.9,307.5
00Z 17 Aug 1986,2,850.0,1458,20.2,17.2,83,14.75,150,10,307.3,352.0,310.0
00Z 17 Aug 1986,3,700.0,3135,12.0,9.4,84,10.69,155,8,315.7,349.4,317.8
00Z 17 Aug 1986,4,500.0,5940,-2.5,-11.5,50,3.19,215,5,329.9,341.1,330.6
00Z 17 Aug 1986,5,400.0,7710,-11.5,-15.9,70,2.78,105,10,339.9,350.1,340.5
00Z 17 Aug 1986,6,300.0,9900,-25.5,NA,NA,NA,155,10,349.3,NA,349.3
00Z 17 Aug 1986,7,250.0,11230,-26.1,NA,NA,NA,130,16,367.1,NA,367.1
00Z 17 Aug 1986,8,200.0,12879,-49.5,NA,NA,NA,85,32,354.2,NA,354.2
00Z 17 Aug 1986,9,150.0,14699,-64.5,NA,NA,NA,75,55,358.8,NA,358.8
00Z 17 Aug 1986,10,100.0,17070,-82.7,NA,NA,NA,NA,NA,367.7,NA,367.7
00Z 18 Aug 1986,0,1000.0
00Z 18 Aug 1986,1,998.0,20,27.6,27.0,97,23.15,90,3,300.9,369.6,305.1
00Z 18 Aug 1986,2,920.0,749,24.2,21.1,83,17.45,95,5,304.5,356.8,307.7
00Z 18 Aug 1986,3,850.0,1448,20.0,17.6,86,15.13,100,6,307.1,352.9,309.9
00Z 18 Aug 1986,4,700.0,3125,13.0,9.8,81,10.98,90,7,316.9,351.6,318.9
00Z 18 Aug 1986,5,500.0,5920,-2.5,-6.2,76,4.84,95,6,329.9,346.5,330.9
00Z 18 Aug 1986,6,400.0,7690,-12.9,NA,NA,NA,60,11,338.1,NA,338.1
00Z 18 Aug 1986,7,300.0,9870,-26.7,NA,NA,NA,115,51,347.6,NA,347.6
00Z 18 Aug 1986,8,250.0,11200,-34.5,NA,NA,NA,75,43,354.6,NA,354.6
00Z 18 Aug 1986,9,200.0,12715,-48.3,NA,NA,NA,NA,NA,356.1,NA,356.1
00Z 20 Aug 1986,0,850.0,1466,20.2,7.2,43,7.55,125,13,307.3,330.6,308.7
00Z 20 Aug 1986,1,700.0,3138,13.0,10.4,84,11.44,175,24,316.9,353.0,319.0
00Z 20 Aug 1986,2,500.0,5940,-1.1,-9.1,55,3.86,120,21,331.6,345.1,332.4
00Z 20 Aug 1986,3,400.0,7680,-11.7,NA,NA,NA,130,39,339.7,NA,339.7
00Z 20 Aug 1986,4,300.0,9870,-25.5,NA,NA,NA,110,48,349.3,NA,349.3
00Z 20 Aug 1986,5,250.0,11190,-33.5,NA,NA,NA,NA,NA,356.1,NA,356.1
00Z 21 Aug 1986,0,1000.0
00Z 21 Aug 1986,1,999.0,20,27.2,26.5,96,22.43,90,3,300.4,366.8,304.4
00Z 21 Aug 1986,2,920.0,754,22.4,20.4,88,16.70,133,8,302.7,352.3,305.7
00Z 21 Aug 1986,3,850.0,1448,19.6,18.0,90,15.53,175,12,306.7,353.6,309.5
00Z 21 Aug 1986,4,700.0,3123,11.4,8.4,82,9.98,185,5,315.1,346.5,317.0
00Z 21 Aug 1986,5,500.0,5930,-0.3,-8.3,55,4.11,235,10,332.6,346.9,333.4
00Z 21 Aug 1986,6,400.0,7710,-12.1,-19.1,56,2.12,180,20,339.2,347.0,339.6
00Z 21 Aug 1986,7,300.0,9900,-25.7,NA,NA,NA,160,31,349.0,NA,349.0
00Z 21 Aug 1986,8,250.0,11220,-36.1,NA,NA,NA,135,51,352.2,NA,352.2
00Z 21 Aug 1986,9,200.0,12739,-45.5,NA,NA,NA,110,68,360.6,NA,360.6
00Z 21 Aug 1986,10,150.0,14640,-66.3,NA,NA,NA,NA,NA,355.7,NA,355.7
00Z 23 Aug 1986,0,1000.0
00Z 23 Aug 1986,1,999.0,20,26.4,26.0,98,21.76,130,3,299.6,363.7,303.5
00Z 23 Aug 1986,2,967.6,304,25.5,24.4,94,20.39,180,15,301.4,361.8,305.1
00Z 23 Aug 1986,3,935.0,609,24.5,22.7,90,18.99,220,15,303.4,360.1,306.8
00Z 23 Aug 1986,4,920.0,752,24.0,21.9,88,18.36,220,14,304.3,359.3,307.6
00Z 23 Aug 1986,5,903.2,914,23.2,21.4,90,18.17,220,13,305.1,359.6,308.4
00Z 23 Aug 1986,6,850.0,1448,20.4,19.9,97,17.54,220,8,307.5,360.7,310.7
