Date,Station number,Observation time,Station latitude,Station longitude,Station elevation,Showalter index,Lifted index,LIFT computed using virtual temperature,SWEAT index,K index,Cross totals index,Vertical totals index,Totals totals index,Convective Available Potential Energy,CAPE using virtual temperature,Convective Inhibition,CINS using virtual temperature,Equilibrum Level,Equilibrum Level using virtual temperature,Level of Free Convection,LFCT using virtual temperature,Bulk Richardson Number,Bulk Richardson Number using CAPV,Temp [K] of the Lifted Condensation Level,Pres [hPa] of the Lifted Condensation Level,Mean mixed layer potential temperature,Mean mixed layer mixing ratio,1000 hPa to 500 hPa thickness,Precipitable water [mm] for entire sounding
 00Z 03 Sep 2016, 41883, 160903/0000, 24.85, 89.36, 20.0, -0.53, -2.73, -3.12, 237.21, 35.80, 20.50, 21.10, 41.60, 1191.88, 1328.73, -0.41, -0.03, 133.57, 130.66, 932.09, 939.91, 2617.16, 2917.66, 297.38, 954.60, 301.38, 20.48, 5829.00, 71.91
 00Z 04 Sep 2016, 41883, 160904/0000, 24.85, 89.36, 20.0, 0.16, -2.98, -3.47, 240.79, 36.20, 20.00, 20.90, 40.90, 1212.35, 1367.29, -2.48, -0.71, 142.63, 141.15, 916.07, 930.42, 2194.23, 2474.66, 297.30, 951.40, 301.60, 20.47, 5842.00, 71.00
 00Z 05 Sep 2016, 41883, 160905/0000, 24.85, 89.36, 20.0, 1.04, -1.60, -2.25, 244.60, 33.60, 18.70, 20.70, 39.40, 920.54, 1090.38, -10.18, -3.75, 142.93, 142.16, 876.22, 904.36, 879.33, 1041.56, 297.18, 951.14, 301.49, 20.34, 5852.00, 66.90
 00Z 06 Sep 2016, 41883, 160906/0000, 24.85, 89.36, 20.0, 1.74, -0.98, -1.59, 275.41, 32.50, 18.50, 18.90, 37.40, 1028.70, 1227.78, 0.00, 0.00, 144.38, 143.59, 948.20, 952.10, 91.94, 109.73, 297.20, 952.30, 301.40, 20.30, 5840.00, 65.87
 00Z 07 Sep 2016, 41883, 160907/0000, 24.85, 89.36, 20.0, 1.25, -1.96, -2.54, 258.82, 34.80, 18.30, 22.10, 40.40, 711.14, 878.47, -1.47, -0.18, 148.54, 148.32, 926.83, 938.71, 74.86, 92.47, 296.64, 947.95, 301.24, 19.76, 5830.00, 64.08
 00Z 08 Sep 2016, 41883, 160908/0000, 24.85, 89.36, 20.0, 2.74, -0.65, -1.08, 205.40, 32.00, 16.70, 22.70, 39.40, 70.77, 159.10, -111.05, -58.33, 355.73, 353.87, 644.74, 717.82, 60.57, 136.15, 295.07, 938.67, 300.48, 18.06, 5828.00, 57.72
 00Z 09 Sep 2016, 41883, 160909/0000, 24.85, 89.36, 20.0, 3.46, 0.90, 0.37, 208.58, 31.20, 16.30, 21.10, 37.40, 0.00, 2.59, 0.00, -85.48, 396.06, 408.01, 0.00, 10.67, 294.20, 925.09, 300.84, 17.36, 5829.00, 56.00
 00Z 10 Sep 2016, 41883, 160910/0000, 24.85, 89.36, 20.0, 1.49, -1.36, -1.86, 210.18, 37.40, 18.60, 21.50, 40.10, 490.95, 605.80, -26.82, -15.95, 255.13, 253.46, 845.02, 871.48, 236.11, 291.35, 295.70, 943.33, 300.70, 18.69, 5802.00, 65.11
 00Z 12 Sep 2016, 41883, 160912/0000, 24.85, 89.36, 20.0, 0.21, -2.33, -2.71, 217.21, 37.60, 19.70, 22.50, 42.20, 842.55, 960.05, -17.45, -7.51, 178.47, 177.24, 836.03, 876.27, 1953.79, 2226.26, 296.09, 947.63, 300.71, 19.05, 5809.00, 66.46
 00Z 13 Sep 2016, 41883, 160913/0000, 24.85, 89.36, 20.0, -0.91, -2.72, -3.06, 231.61, 39.10, 21.00, 22.70, 43.70, 911.27, 1004.61, -16.47, -6.69, 164.72, 162.42, 852.98, 885.40, 1234.96, 1361.46, 296.08, 950.98, 300.39, 19.00, 5805.00, 68.31
