Date,Reading,PRES(hPa),HGHT(m),TEMP(C),DWPT(C),RELH(%),MIXR(g/kg),DRCT(deg),SKNT(knot),THTA(K),THTE(K),THTV(K)
00Z 20 Feb 2008,61,90.0,17102,-78.9,-81.9,62,0.01,265,31,386.4,386.4,386.4
00Z 20 Feb 2008,62,84.2,17483,-81.5,-83.3,74,0.00,275,32,388.6,388.7,388.6
00Z 20 Feb 2008,63,82.0,17632,-81.3,-82.9,77,0.01,280,32,392.0,392.0,392.0
00Z 20 Feb 2008,64,78.0,17914,-81.0,-82.2,82,0.01,305,17,398.4,398.4,398.4
00Z 20 Feb 2008,65,75.2,18120,-80.7,-81.6,86,0.01,330,19,403.1,403.1,403.1
00Z 20 Feb 2008,66,72.0,18369,-77.3,-80.5,61,0.01,0,21,415.3,415.4,415.3
00Z 20 Feb 2008,67,70.0,18530,-75.1,-79.7,49,0.01,0,11,423.4,423.5,423.4
00Z 20 Feb 2008,68,69.9,18538,-75.1,-79.7,49,0.01,357,11,423.6,423.6,423.6
00Z 20 Feb 2008,69,68.0,18697,-75.8,-79.7,55,0.01,295,3,425.4,425.4,425.4
00Z 20 Feb 2008,70,67.0,18782,-76.2,-79.6,59,0.01,255,10,426.3,426.4,426.3
00Z 20 Feb 2008,71,64.0,19046,-77.4,-79.5,71,0.01,255,25,429.3,429.4,429.3
00Z 20 Feb 2008,72,61.9,19238,-78.3,-79.5,83,0.01,258,20,431.4,431.5,431.4
00Z 20 Feb 2008,73,59.0,19517,-71.3,-79.3,30,0.01,262,14,453.1,453.2,453.1
00Z 20 Feb 2008,74,56.3,19796,-68.7,-79.7,19,0.01,266,7,465.1,465.2,465.1
00Z 20 Feb 2008,75,54.0,20047,-68.2,-79.6,18,0.01,270,1,471.9,471.9,471.9
00Z 20 Feb 2008,76,53.0,20160,-68.0,-79.5,18,0.01,335,7,474.9,475.0,474.9
00Z 20 Feb 2008,77,51.0,20391,-67.5,-79.4,17,0.01,245,6,481.2,481.3,481.2
00Z 20 Feb 2008,78,50.0,20510,-67.3,-79.3,17,0.01,245,7,484.5,484.6,484.5
00Z 20 Feb 2008,79,49.0,20632,-66.9,-79.3,16,0.02,320,3,488.1,488.2,488.1
00Z 20 Feb 2008,80,47.3,20845,-66.3,-79.3,15,0.02,273,8,494.6,494.7,494.6
00Z 20 Feb 2008,81,47.0,20884,-65.5,-79.3,13,0.02,265,9,497.4,497.5,497.4
