Date,Reading,PRES(hPa),HGHT(m),TEMP(C),DWPT(C),RELH(%),MIXR(g/kg),DRCT(deg),SKNT(knot),THTA(K),THTE(K),THTV(K)
00Z 26 Nov 1986,1,1000.0,145,18.4,NA,NA,NA,110,2,291.6,NA,291.6
00Z 26 Nov 1986,2,920.0,867,13.6,NA,NA,NA,151,5,293.7,NA,293.7
00Z 26 Nov 1986,3,850.0,1539,7.4,NA,NA,NA,190,8,293.9,NA,293.9
00Z 26 Nov 1986,4,700.0,3155,3.0,NA,NA,NA,285,8,305.8,NA,305.8
00Z 26 Nov 1986,5,500.0,5850,-15.3,NA,NA,NA,295,31,314.3,NA,314.3
00Z 26 Nov 1986,6,400.0,7520,-27.5,NA,NA,NA,295,35,319.2,NA,319.2
00Z 26 Nov 1986,7,300.0,9635,-40.5,NA,NA,NA,270,35,328.2,NA,328.2
00Z 26 Nov 1986,8,250.0,10860,-47.1,NA,NA,NA,270,40,335.9,NA,335.9
00Z 26 Nov 1986,9,200.0,12330,-58.9,NA,NA,NA,270,41,339.3,NA,339.3
00Z 30 Nov 1986,0,1016.0,20,16.4,14.8,90,10.52,NA,NA,288.2,317.8,290.1
00Z 30 Nov 1986,1,920.0,862,15.0,NA,NA,NA,NA,NA,295.1,NA,295.1
00Z 10 Nov 1989,0,1012.0,20,-16.3,-16.6,98,1.04,300,4,256.0,258.8,256.1
00Z 10 Nov 1989,1,1000.0,123,17.0,16.2,95,11.71,295,6,290.1,323.2,292.2
00Z 10 Nov 1989,2,920.0,831,17.4,10.4,63,8.68,354,5,297.6,323.1,299.1
00Z 10 Nov 1989,3,850.0,1498,13.6,4.6,54,6.29,50,5,300.4,319.4,301.5
00Z 10 Nov 1989,4,700.0,3108,9.2,NA,NA,NA,295,24,312.6,NA,312.6
00Z 10 Nov 1989,5,500.0,5840,-5.1,NA,NA,NA,NA,NA,326.8,NA,326.8
00Z 20 Nov 1989,0,1016.0,20,16.2,15.4,95,10.94,0,0,288.0,318.7,289.9
00Z 20 Nov 1989,1,1000.0,144,20.2,20.2,100,15.14,360,8,293.4,336.6,296.0
00Z 20 Nov 1989,2,850.0,1534,14.2,NA,NA,NA,300,13,301.0,NA,301.0
00Z 20 Nov 1989,3,500.0,5800,-10.3,NA,NA,NA,260,26,320.4,NA,320.4
00Z 20 Nov 1989,4,400.0,7480,-22.9,NA,NA,NA,270,66,325.1,NA,325.1
00Z 20 Nov 1989,5,300.0,9530,-39.5,NA,NA,NA,270,124,329.6,NA,329.6
00Z 20 Nov 1989,6,250.0,10760,-44.1,NA,NA,NA,270,154,340.4,NA,340.4
00Z 20 Nov 1989,7,200.0,12200,-48.1,NA,NA,NA,NA,NA,356.4,NA,356.4
00Z 30 Nov 1989,0,1020.0,20,15.8,15.8,100,11.18,360,4,287.3,318.6,289.2
00Z 30 Nov 1989,1,1000.0,177,21.0,18.4,85,13.50,285,29,294.1,332.9,296.5
00Z 30 Nov 1989,2,985.1,304,20.1,17.6,86,13.00,285,23,294.5,331.8,296.8
00Z 30 Nov 1989,3,950.3,609,17.8,15.6,87,11.85,290,13,295.2,329.5,297.3
00Z 30 Nov 1989,4,920.0,884,15.8,13.8,88,10.89,290,9,295.9,327.5,297.9
00Z 30 Nov 1989,5,916.7,914,15.6,NA,NA,NA,290,8,296.0,NA,296.0
00Z 30 Nov 1989,6,850.0,1542,11.8,NA,NA,NA,290,0,298.5,NA,298.5
00Z 30 Nov 1989,7,325.0,NA,NA,NA,NA,NA,270,111
00Z 10 Nov 1997,0,1012.0,20,21.4,20.7,96,15.44,0,0,293.6,337.7,296.3
00Z 10 Nov 1997,1,1000.0,120,21.8,17.2,75,12.50,350,1,294.9,331.0,297.2
00Z 10 Nov 1997,2,925.0,792,19.6,13.6,68,10.69,285,5,299.3,330.9,301.3
00Z 10 Nov 1997,3,850.0,1513,14.0,11.6,85,10.19,215,9,300.8,331.1,302.6
00Z 10 Nov 1997,4,700.0,3121,3.0,0.5,84,5.70,NA,NA,305.8,323.4,306.8
00Z 10 Nov 1997,5,500.0,5780,-13.3,-27.3,30,0.82,NA,NA,316.8,319.7,316.9
00Z 10 Nov 1997,6,400.0,7450,-23.5,-27.6,69,1.00,NA,NA,324.4,328.0,324.6
00Z 10 Nov 1997,7,300.0,9490,-38.1,-44.1,53,0.26,NA,NA,331.6,332.6,331.6
00Z 10 Nov 1997,8,250.0,10730,-45.1,-57.1,25,0.07,NA,NA,338.9,339.2,338.9
00Z 10 Nov 1997,9,200.0,12180,-55.3,-66.3,24,0.03,NA,NA,345.0,345.2,345.0
00Z 10 Nov 1997,10,150.0,13950,-68.7,-78.7,22,0.01,NA,NA,351.6,351.6,351.6
00Z 10 Nov 1997,11,122.0,15177,-76.9,-86.9,19,0.00,NA,NA,358.0,358.0,358.0
00Z 10 Nov 1997,12,100.0,16340,-74.5,-85.5,17,0.00,NA,NA,383.5,383.6,383.5
12Z 08 Nov 2007,0,1006.0,20,29.4,20.4,58,15.24,0,0,302.0,347.3,304.8
