Date,Station number,Observation time,Station latitude,Station longitude,Station elevation,Showalter index,Lifted index,LIFT computed using virtual temperature,SWEAT index,K index,Cross totals index,Vertical totals index,Totals totals index,Convective Available Potential Energy,CAPE using virtual temperature,Convective Inhibition,CINS using virtual temperature,Equilibrum Level,Equilibrum Level using virtual temperature,Level of Free Convection,LFCT using virtual temperature,Bulk Richardson Number,Bulk Richardson Number using CAPV,Temp [K] of the Lifted Condensation Level,Pres [hPa] of the Lifted Condensation Level,Mean mixed layer potential temperature,Mean mixed layer mixing ratio,1000 hPa to 500 hPa thickness,Precipitable water [mm] for entire sounding
 12Z 03 Jul 2016, 41883, 160703/1200, 24.85, 89.36, 20.0, 1.53, -1.15, -1.52, 283.21, 33.40, 18.20, 19.90, 38.10, 305.15, 435.87, -0.06, 0.00, 223.47, 227.72, 930.76, 932.61, 36.95, 52.77, 296.73, 932.61, 302.73, 20.17, 5855.00, 71.98
 12Z 04 Jul 2016, 41883, 160704/1200, 24.85, 89.36, 20.0, 1.17, -1.91, -2.22, 235.00, 35.00, 18.40, 21.10, 39.50, 380.59, 500.46, -1.67, -0.03, 206.36, 207.42, 899.09, 937.58, 406.71, 534.80, 297.47, 953.81, 301.55, 20.68, 5841.00, 73.28
 00Z 05 Jul 2016, 41883, 160705/0000, 24.85, 89.36, 20.0, 0.11, -2.33, -2.66, 241.40, 36.70, 19.70, 21.10, 40.80, 626.58, 749.36, -0.15, 0.00, 168.10, 162.14, 934.18, 944.41, 888.06, 1062.08, 297.50, 957.98, 301.20, 20.58, 5842.00, 73.24
 12Z 05 Jul 2016, 41883, 160705/1200, 24.85, 89.36, 20.0, 0.95, -1.94, -2.23, 240.60, 35.70, 18.70, 20.90, 39.60, 444.16, 559.79, -1.20, -0.04, 188.94, 186.87, 911.75, 936.10, 1304.43, 1644.03, 297.42, 951.89, 301.68, 20.64, 5842.00, 73.70
 12Z 06 Jul 2016, 41883, 160706/1200, 24.85, 89.36, 20.0, 2.48, -1.69, -2.20, 222.20, 34.10, 16.90, 20.90, 37.80, 640.69, 822.61, 0.00, 0.00, 168.28, 166.16, 923.90, 923.90, 11378.09, 14608.76, 296.64, 923.90, 303.45, 20.30, 5857.00, 68.67
 00Z 07 Jul 2016, 41883, 160707/0000, 24.85, 89.36, 20.0, 0.00, 0.00, 0.00
 12Z 07 Jul 2016, 41883, 160707/1200, 24.85, 89.36, 20.0, 0.30, -2.74, -3.38, 276.82, 33.80, 19.00, 20.90, 39.90, 1400.74, 1645.25, -0.45, 0.00, 134.57, 133.02, 889.73, 902.16, 220.45, 258.94, 296.68, 902.16, 305.56, 20.76, 5869.00, 68.64
 00Z 08 Jul 2016, 41883, 160708/0000, 24.85, 89.36, 20.0, 2.05, -1.02, -1.63, 242.19, 33.70, 17.60, 20.50, 38.10, 342.36, 489.37, -14.44, -2.52, 212.81, 213.59, 855.62, 910.68, 40.57, 58.00, 296.72, 941.81, 301.88, 20.10, 5850.00, 66.86
 12Z 08 Jul 2016, 41883, 160708/1200, 24.85, 89.36, 20.0, 1.28, -2.58, -3.16, 260.19, 34.50, 17.60, 22.30, 39.90, 999.01, 1177.75, -29.78, -7.28, 147.15, 146.82, 791.68, 855.38, 150.94, 177.94, 295.91, 891.81, 305.77, 20.06, 5873.00, 68.07
 00Z 09 Jul 2016, 41883, 160709/0000, 24.85, 89.36, 20.0, 1.32, -2.68, -3.01, 242.21, 33.80, 18.40, 22.10, 40.50, 544.81, 675.03, -5.30, -0.66, 197.94, 197.49, 875.29, 929.73, 164.93, 204.35, 296.67, 943.05, 301.72, 19.92, 5838.00, 68.04
 12Z 09 Jul 2016, 41883, 160709/1200, 24.85, 89.36, 20.0, -0.02, -2.60, -3.20, 279.81, 39.00, 19.40, 21.10, 40.50, 1313.84, 1496.01, -0.52, 0.00, 138.87, 137.85, 885.60, 899.72, 259.30, 295.26, 296.22, 899.72, 305.32, 20.30, 5859.00, 72.36
 00Z 10 Jul 2016, 41883, 160710/0000, 24.85, 89.36, 20.0, 2.23, -1.68, -2.15, 221.80, 32.60, 17.50, 20.90, 38.40, 531.61, 687.92, -5.30, -0.38, 174.45, 172.15, 882.19, 931.47, 302.23, 391.10, 296.95, 947.29, 301.60, 20.15, 5852.00, 66.18
 12Z 10 Jul 2016, 41883, 160710/1200, 24.85, 89.36, 20.0, 2.20, -1.49, -2.35, 258.19, 31.80, 17.20, 20.20, 37.40, 885.35, 1110.87, -2.18, 0.00, 143.78, 143.17, 876.49, 903.23, 176.61, 221.59, 296.21, 903.23, 304.97, 20.15, 5868.00, 64.60
 12Z 11 Jul 2016, 41883, 160711/1200, 24.85, 89.36, 20.0, 1.72, -2.43, -3.30, 253.01, 34.48, 17.38, 22.38, 39.77, 290.20, 155.43, -31.28, -9.35, 292.42, 562.15, 796.80, 856.68, 22.87, 12.25, 295.48, 895.42, 304.98, 19.45, 4634.55, 72.08
 00Z 12 Jul 2016, 41883, 160712/0000, 24.85, 89.36, 20.0, -1.08, -2.97, -3.57, 276.42, 37.80, 20.80, 21.90, 42.70, 1139.34, 1316.46, -0.03, 0.00, 172.52, 171.53, 940.28, 949.61, 453.40, 523.89, 297.48, 956.58, 301.31, 20.62, 5828.00, 67.41
