,time,day,month,year,Reading,PRES(hPa),HGHT(m),TEMP(C),DWPT(C),RELH(%),MIXR(g/kg),DRCT(deg),SKNT(knot),THTA(K),THTE(K),THTV(K)
590,12Z,5,Sep,1994,12,400.0,7720.0,-1.9,-13.9,39.0,3.28,,,352.4,364.9,353.1
592,12Z,5,Sep,1994,14,300.0,9960.0,-13.7,-29.7,25.0,1.09,,,366.0,370.6,366.2
593,00Z,6,Sep,1994,0,1000.0,15.0,,,,,,,,,
597,00Z,6,Sep,1994,4,850.0,1428.0,17.4,13.8,79.0,11.8,,,304.4,339.8,306.5
600,00Z,6,Sep,1994,7,700.0,3063.0,10.4,4.4,66.0,7.55,,,314.0,337.8,315.4
602,00Z,6,Sep,1994,9,600.0,4332.0,5.6,-0.4,65.0,6.23,,,322.6,343.1,323.8
605,00Z,6,Sep,1994,12,500.0,5800.0,-3.1,-14.1,42.0,2.58,,,329.2,338.3,329.7
608,00Z,6,Sep,1994,15,400.0,7530.0,-14.3,-26.3,35.0,1.12,,,336.3,340.6,336.5
610,00Z,6,Sep,1994,17,300.0,9640.0,-31.9,,,,,,340.3,,340.3
611,00Z,6,Sep,1994,18,250.0,10910.0,-42.9,,,,,,342.1,,342.1
612,00Z,6,Sep,1994,19,200.0,12370.0,-55.5,,,,,,344.7,,344.7
620,00Z,7,Sep,1994,0,1000.0,40.0,,,,,,,,,
624,00Z,7,Sep,1994,4,850.0,1461.0,20.0,18.6,92.0,16.14,,,307.1,355.9,310.1
626,00Z,7,Sep,1994,6,700.0,3115.0,11.4,9.2,86.0,10.52,,,315.1,348.1,317.1
629,00Z,7,Sep,1994,9,600.0,4387.0,4.6,1.2,79.0,7.01,,,321.4,344.3,322.8
631,00Z,7,Sep,1994,11,500.0,5860.0,-1.5,-10.5,50.0,3.46,,,331.1,343.2,331.8
633,00Z,7,Sep,1994,13,400.0,7610.0,-12.5,-22.5,43.0,1.58,,,338.6,344.6,339.0
637,00Z,7,Sep,1994,17,300.0,9760.0,-26.7,-39.7,28.0,0.41,,,347.6,349.3,347.7
639,00Z,8,Sep,1994,0,1000.0,57.0,,,,,,,,,
642,00Z,8,Sep,1994,3,850.0,1467.0,14.2,13.4,95.0,11.49,280.0,3.0,301.0,335.1,303.1
643,00Z,8,Sep,1994,4,700.0,3072.0,3.6,0.0,77.0,5.5,325.0,5.0,306.4,323.5,307.5
644,00Z,8,Sep,1994,5,500.0,5740.0,-7.5,-9.5,86.0,3.74,120.0,6.0,323.8,336.5,324.6
645,00Z,8,Sep,1994,6,400.0,7430.0,-20.1,,,,,,328.8,,328.8
646,12Z,8,Sep,1994,0,1000.0,34.0,,,,,,,,,
650,12Z,8,Sep,1994,4,850.0,1459.0,22.0,7.0,38.0,7.44,,,309.2,332.3,310.6
654,12Z,8,Sep,1994,8,700.0,3108.0,11.8,-4.2,32.0,4.02,,,315.5,328.7,316.3
656,12Z,8,Sep,1994,10,600.0,4380.0,5.0,,,,,,321.9,,321.9
658,12Z,8,Sep,1994,12,500.0,5840.0,-2.7,,,,,,329.7,,329.7
661,12Z,8,Sep,1994,15,400.0,7560.0,-16.7,,,,,,333.2,,333.2
662,12Z,8,Sep,1994,16,300.0,9660.0,-31.9,,,,,,340.3,,340.3
663,12Z,8,Sep,1994,17,250.0,10920.0,-41.9,,,,,,343.6,,343.6
664,00Z,9,Sep,1994,0,1000.0,63.0,,,,,,,,,
668,00Z,9,Sep,1994,4,850.0,1475.0,19.8,3.8,35.0,5.95,300.0,13.0,306.9,325.4,308.0
671,00Z,9,Sep,1994,7,700.0,3108.0,8.2,-12.8,21.0,2.05,290.0,12.0,311.5,318.4,311.9
673,00Z,9,Sep,1994,9,600.0,4366.0,3.2,,,,320.0,9.0,319.8,,319.8
675,00Z,9,Sep,1994,11,500.0,5820.0,-6.3,,,,355.0,6.0,325.3,,325.3
677,00Z,9,Sep,1994,13,400.0,7520.0,-18.9,,,,50.0,13.0,330.3,,330.3
680,00Z,9,Sep,1994,16,300.0,9620.0,-28.9,,,,90.0,16.0,344.5,,344.5
681,00Z,9,Sep,1994,17,250.0,10890.0,-40.3,,,,105.0,6.0,346.0,,346.0
682,12Z,9,Sep,1994,0,1000.0,49.0,,,,,,,,,
686,12Z,9,Sep,1994,4,850.0,1474.0,23.8,22.8,94.0,21.07,,,311.1,376.1,315.0
687,12Z,9,Sep,1994,5,700.0,3138.0,13.2,12.8,97.0,13.45,,,317.1,359.5,319.6
689,12Z,9,Sep,1994,7,600.0,4420.0,6.2,5.0,92.0,9.2,,,323.2,353.2,325.0
