Date,Reading,PRES(hPa),HGHT(m),TEMP(C),DWPT(C),RELH(%),MIXR(g/kg),DRCT(deg),SKNT(knot),THTA(K),THTE(K),THTV(K)
00Z 12 Aug 1985,6,700.0,3072,13.0,12.3,96,13.01,20,2,316.9,357.9,319.3
00Z 12 Aug 1985,7,535.0,5284,0.0,-4.0,74,5.35,76,8,326.6,344.6,327.6
00Z 12 Aug 1985,8,500.0,5830,3.0,-0.8,76,7.27,90,10,336.6,361.8,338.1
00Z 12 Aug 1985,9,400.0,7560,-12.7,-14.7,85,3.08,125,9,338.4,349.5,339.0
00Z 12 Aug 1985,10,300.0,9670,-25.7,-30.0,67,1.06,NA,NA,349.0,353.3,349.3
00Z 12 Aug 1985,11,135.0,14902,-73.1,NA,NA,NA,NA,NA,354.5,NA,354.5
00Z 14 Aug 1985,0,1000.0,3
00Z 14 Aug 1985,1,999.0,9,28.0,25.2,85,20.71,150,5,301.2,362.6,304.9
00Z 14 Aug 1985,2,920.0,740,23.0,20.4,85,16.70,142,9,303.3,353.1,306.3
00Z 14 Aug 1985,3,850.0,1431,19.4,18.2,93,15.73,135,13,306.4,354.0,309.3
00Z 14 Aug 1985,4,700.0,3089,11.6,10.9,95,11.84,100,15,315.3,352.5,317.5
00Z 14 Aug 1985,5,500.0,5830,-1.5,-10.5,50,3.46,80,26,331.1,343.2,331.8
00Z 14 Aug 1985,6,400.0,7570,-13.1,-24.1,39,1.37,75,34,337.9,343.0,338.1
00Z 14 Aug 1985,7,300.0,9710,-26.1,-38.1,31,0.48,75,49,348.5,350.5,348.6
00Z 14 Aug 1985,8,250.0,10960,-37.3,-47.3,35,0.22,75,53,350.5,351.4,350.5
00Z 14 Aug 1985,9,200.0,12460,-49.9,NA,NA,NA,70,63,353.6,NA,353.6
00Z 14 Aug 1985,10,193.0,NA,NA,NA,NA,NA,70,64
00Z 15 Aug 1985,0,999.0,9,27.4,25.8,91,21.49,NA,NA,300.6,364.2,304.5
00Z 15 Aug 1985,1,966.1,304,25.3,23.9,92,19.72,80,13,301.4,359.8,304.9
00Z 15 Aug 1985,2,933.3,609,23.1,21.8,93,18.02,155,15,302.2,355.6,305.4
00Z 15 Aug 1985,3,920.0,736,22.2,21.0,93,17.34,NA,NA,302.5,354.0,305.6
00Z 15 Aug 1985,4,523.0,5470,0.0,-0.4,97,7.16,NA,NA,328.7,352.7,330.1
00Z 15 Aug 1985,5,104.0,16476,-81.9,NA,NA,NA,NA,NA,365.1,NA,365.1
00Z 16 Aug 1985,0,1000.0,0
00Z 16 Aug 1985,1,999.0,9,27.8,24.9,84,20.33,150,3,301.0,361.2,304.7
00Z 16 Aug 1985,2,966.0,304,25.9,23.0,84,18.69,150,7,302.1,357.5,305.4
00Z 16 Aug 1985,3,933.0,609,24.0,21.0,83,17.10,140,10,303.1,354.0,306.2
00Z 16 Aug 1985,4,901.1,914,22.1,19.0,83,15.62,140,10,304.1,350.9,307.0
00Z 16 Aug 1985,5,850.0,1426,18.8,15.7,82,13.37,170,9,305.8,346.2,308.3
00Z 16 Aug 1985,6,700.0,3064,11.4,6.5,72,8.75,140,8,315.1,342.7,316.7
00Z 16 Aug 1985,7,500.0,5800,-2.5,-7.2,70,4.48,135,10,329.9,345.3,330.8
00Z 16 Aug 1985,8,400.0,7540,-14.3,-18.4,71,2.25,100,15,336.3,344.5,336.8
00Z 16 Aug 1985,9,300.0,9670,-26.9,-36.9,38,0.54,80,27,347.4,349.6,347.5
00Z 16 Aug 1985,10,250.0,10950,-37.9,-48.9,31,0.18,80,39,349.6,350.4,349.6
00Z 16 Aug 1985,11,200.0,12450,-49.9,NA,NA,NA,80,49,353.6,NA,353.6
00Z 18 Aug 1985,0,1002.0,9,27.6,25.7,89,21.29,140,3,300.6,363.5,304.4
00Z 18 Aug 1985,1,1000.0,28,-27.5,-29.3,85,0.34,150,5,245.7,246.6,245.7
00Z 18 Aug 1985,2,920.0,730,23.0,21.8,93,18.24,186,9,303.3,357.7,306.6
00Z 18 Aug 1985,3,850.0,1457,19.8,18.3,91,15.83,220,13,306.9,354.8,309.8
00Z 18 Aug 1985,4,700.0,3115,13.4,8.9,74,10.33,95,3,317.3,350.1,319.3
00Z 18 Aug 1985,5,500.0,5870,-1.5,-2.2,95,6.56,145,28,331.1,353.4,332.5
00Z 18 Aug 1985,6,400.0,7620,-11.1,-15.8,68,2.81,140,29,340.5,350.7,341.1
00Z 18 Aug 1985,7,300.0,9770,-25.5,-33.5,47,0.76,140,27,349.3,352.4,349.5
00Z 18 Aug 1985,8,250.0,11070,-36.3,-44.3,43,0.30,130,34,352.0,353.2,352.0
00Z 18 Aug 1985,9,200.0,12580,-50.1,NA,NA,NA,NA,NA,353.3,NA,353.3
00Z 19 Aug 1985,0,1000.0,9,27.4,25.4,89,20.95,140,5,300.6,362.4,304.3
00Z 19 Aug 1985,1,920.0,754,23.0,21.5,91,17.90,166,8,303.3,356.7,306.5
00Z 19 Aug 1985,2,850.0,1449,19.0,17.4,90,14.94,190,11,306.0,351.1,308.8
00Z 19 Aug 1985,3,700.0,3116,11.0,6.0,71,8.45,145,10,314.6,341.3,316.2
00Z 19 Aug 1985,4,500.0,5870,1.0,-7.0,55,4.55,145,11,334.2,350.1,335.1
00Z 19 Aug 1985,5,495.0,5951,0.0,-7.0,59,4.60,144,11,333.9,349.9,334.9
00Z 19 Aug 1985,6,300.0,9790,-24.9,-39.9,23,0.40,85,26,350.2,351.9,350.3
00Z 19 Aug 1985,7,250.0,11080,-36.3,-42.3,54,0.37,85,27,352.0,353.5,352.0
00Z 19 Aug 1985,8,200.0,12590,-49.5,NA,NA,NA,65,42,354.2,NA,354.2
00Z 19 Aug 1985,9,150.0,14410,-64.5,NA,NA,NA,NA,NA,358.8,NA,358.8
00Z 20 Aug 1985,0,1001.0,9,28.0,26.2,90,21.98,160,7,301.1,366.2,305.0
00Z 20 Aug 1985,1,1000.0,13,28.0,26.2,90,22.00,170,8,301.1,366.4,305.1
