Date,Reading,PRES(hPa),HGHT(m),TEMP(C),DWPT(C),RELH(%),MIXR(g/kg),DRCT(deg),SKNT(knot),THTA(K),THTE(K),THTV(K)
00Z 17 Aug 1991,13,150.0,14290,-64.1,NA,NA,NA,60,40,359.5,NA,359.5
00Z 17 Aug 1991,14,100.0,16690,-78.3,NA,NA,NA,75,42,376.2,NA,376.2
00Z 21 Aug 1991,0,1000.0
00Z 21 Aug 1991,1,997.0,34,27.8,25.0,85,20.50,0,0,301.2,361.9,304.9
00Z 21 Aug 1991,2,850.0,1403,21.0,19.0,88,16.56,125,22,308.1,358.5,311.2
00Z 21 Aug 1991,3,700.0,3048,11.6,10.0,90,11.14,115,30,315.3,350.3,317.4
00Z 21 Aug 1991,4,500.0,5770,-3.5,-5.7,85,5.03,110,67,328.7,345.8,329.7
00Z 21 Aug 1991,5,486.0,NA,NA,NA,NA,NA,110,70
00Z 24 Aug 1991,0,1000.0,34,26.8,24.0,85,19.21,130,5,299.9,356.5,303.4
00Z 24 Aug 1991,1,999.9,35,26.8,24.0,85,19.21,130,5,299.9,356.5,303.4
00Z 24 Aug 1991,2,972.0,304,25.3,22.6,85,18.13,145,13,300.8,354.4,304.1
00Z 24 Aug 1991,3,941.4,609,23.5,21.0,86,16.97,150,14,301.8,352.1,304.9
00Z 24 Aug 1991,4,911.8,914,21.8,19.4,87,15.87,170,13,302.8,350.0,305.7
00Z 24 Aug 1991,5,850.0,1582,18.0,16.0,88,13.64,230,10,305.0,346.0,307.5
00Z 24 Aug 1991,6,796.0,2133,16.5,14.8,90,13.46,185,15,309.1,350.3,311.6
00Z 24 Aug 1991,7,700.0,3213,13.5,12.4,93,13.10,195,20,317.4,358.8,319.9
00Z 24 Aug 1991,8,400.0,7680,-12.9,-16.0,78,2.76,125,6,338.1,348.1,338.7
00Z 24 Aug 1991,9,300.0,9810,-26.5,-35.3,43,0.64,90,12,347.9,350.5,348.1
00Z 24 Aug 1991,10,250.0,11100,-37.5,-47.5,34,0.21,50,29,350.2,351.1,350.2
00Z 24 Aug 1991,11,200.0,12600,-49.7,NA,NA,NA,85,31,353.9,NA,353.9
00Z 24 Aug 1991,12,150.0,14420,-64.1,NA,NA,NA,85,29,359.5,NA,359.5
00Z 24 Aug 1991,13,100.0,16820,-76.7,NA,NA,NA,NA,NA,379.3,NA,379.3
00Z 28 Aug 1991,0,1000.0,34,26.3,23.9,87,19.09,180,2,299.4,355.5,302.9
00Z 28 Aug 1991,1,999.9,35,26.3,23.9,87,19.09,180,2,299.4,355.5,302.9
00Z 28 Aug 1991,2,970.2,304,25.1,23.0,89,18.65,135,10,300.8,355.8,304.1
00Z 28 Aug 1991,3,937.6,609,23.6,22.0,91,18.16,145,15,302.3,356.2,305.6
00Z 28 Aug 1991,4,906.1,914,22.2,21.1,93,17.67,150,8,303.8,356.6,307.0
00Z 28 Aug 1991,5,850.0,1485,19.6,19.2,98,16.77,160,22,306.7,357.4,309.7
00Z 28 Aug 1991,6,787.4,2133,16.4,15.4,94,14.19,165,17,310.0,353.5,312.6
00Z 28 Aug 1991,7,700.0,3130,11.4,9.6,89,10.84,145,14,315.1,349.1,317.1
00Z 28 Aug 1991,8,530.0,5398,0.0,-1.4,90,6.56,137,19,327.5,349.4,328.8
00Z 28 Aug 1991,9,500.0,5860,-3.5,-4.2,95,5.64,135,20,328.7,347.8,329.8
00Z 28 Aug 1991,10,400.0,7580,-13.1,-14.5,89,3.13,120,14,337.9,349.1,338.5
