,time,day,month,year,Reading,PRES(hPa),HGHT(m),TEMP(C),DWPT(C),RELH(%),MIXR(g/kg),DRCT(deg),SKNT(knot),THTA(K),THTE(K),THTV(K)
380,00Z,18,Jul,1992,12,300.0,9610.0,-28.5,-34.5,56.0,0.69,125.0,2.0,345.1,347.9,345.2
381,00Z,18,Jul,1992,13,250.0,10890.0,-37.7,-45.7,43.0,0.26,125.0,3.0,349.9,351.0,349.9
382,00Z,18,Jul,1992,14,200.0,12380.0,-51.7,,,,105.0,7.0,350.7,,350.7
387,00Z,22,Jul,1992,1,1000.0,108.0,26.6,25.2,92.0,20.69,140.0,10.0,299.8,360.6,303.4
390,00Z,22,Jul,1992,4,850.0,1508.0,17.6,16.6,94.0,14.18,245.0,25.0,304.6,347.1,307.2
392,00Z,22,Jul,1992,6,700.0,3143.0,11.6,10.0,90.0,11.14,260.0,14.0,315.3,350.3,317.4
393,00Z,22,Jul,1992,7,500.0,5860.0,-5.1,-7.6,83.0,4.34,155.0,12.0,326.8,341.5,327.6
394,00Z,22,Jul,1992,8,400.0,7580.0,-14.7,-19.7,66.0,2.02,285.0,5.0,335.8,343.2,336.2
395,00Z,22,Jul,1992,9,300.0,9710.0,-27.5,-36.5,42.0,0.56,95.0,13.0,346.5,348.8,346.6
396,00Z,22,Jul,1992,10,250.0,10990.0,-39.3,-49.3,34.0,0.17,175.0,13.0,347.5,348.2,347.5
397,00Z,22,Jul,1992,11,200.0,12470.0,-51.9,,,,135.0,12.0,350.4,,350.4
398,00Z,25,Jul,1992,0,1000.0,127.0,24.0,23.0,94.0,18.05,350.0,11.0,297.1,349.6,300.4
403,00Z,25,Jul,1992,5,850.0,1520.0,14.8,13.6,93.0,11.65,30.0,15.0,301.6,336.2,303.8
405,00Z,25,Jul,1992,7,700.0,3138.0,7.2,5.7,90.0,8.27,85.0,16.0,310.4,336.1,312.0
408,00Z,25,Jul,1992,10,500.0,5840.0,-5.7,-10.6,68.0,3.43,140.0,26.0,326.0,337.8,326.7
411,00Z,25,Jul,1992,13,400.0,7550.0,-17.3,-22.3,65.0,1.61,160.0,8.0,332.4,338.3,332.7
412,00Z,25,Jul,1992,14,300.0,9650.0,-31.7,-38.7,50.0,0.45,140.0,15.0,340.6,342.4,340.7
413,00Z,25,Jul,1992,15,250.0,10910.0,-42.5,,,,115.0,22.0,342.7,,342.7
414,00Z,25,Jul,1992,16,200.0,12380.0,-53.5,,,,80.0,32.0,347.9,,347.9
